MID,UID,评论时间,评论内容,评论人UID,评论人昵称,评论人个性签名,关注数量,粉丝数量,点赞数量,作品数,IP所属
4853052177650940	,1987241375	,2023-01-01 20:32:21,有没有徐福记糖果团呀,7495771026,Winnie和Minnie,,30,312,0,87,重庆 万州区
4853052177650940	,1987241375	,2023-01-01 20:30:30,烤肠有姐妹来吗 http://t.cn/A6Kez3Ow,3944807147,拉唔Dtf,,100,1023,1,1663,河北 唐山
4853052177650940	,1987241375	,2023-01-01 20:30:16,新开腰果 http://t.cn/A6Kezu6c,5388303208,好好学习的羊小羊,祝你祝我,154,90,0,287,辽宁
4853052177650940	,1987241375	,2023-01-01 20:30:07,首页拼老街口开心果,5480974597,在梦-zm,举目见日，不见长安。,98,143,0,118,广东
4853052177650940	,1987241375	,2023-01-01 20:29:53,主页皇冠曲奇求拼 到手42,3525618634,赵能能r,带着一身温暖拥抱你,114,105,1,16,山东
4853052177650940	,1987241375	,2023-01-01 20:29:51,爱媛果冻橙差两个啦[赢牛奶] http://t.cn/A6KeznxV,6642339897,杺杺宁,⋆*︎ᝰ✍︎꙳⋆,6,329,0,2224,其他
4853052177650940	,1987241375	,2023-01-01 20:29:41,有拼的嘛 刚开 http://t.cn/A6KezECr,5709781735,喝咖啡的骆小驼,还没想好,58,105,0,884,浙江 嘉兴
4853052177650940	,1987241375	,2023-01-01 20:28:31,低脂牛奶，来拼呀 http://t.cn/A6Kezjdm,5388303208,好好学习的羊小羊,祝你祝我,154,90,0,287,辽宁
4853052177650940	,1987241375	,2023-01-01 20:28:16,猕猴桃[羞嗒嗒] http://t.cn/A6Kezlog,5508417213,五彩缤纷de跳跳糖,自在如风  慢慢长大,191,254,0,1611,福建 厦门
4853052177650940	,1987241375	,2023-01-01 20:27:31,拼牛奶 http://t.cn/A6Kezpc4,3596641867,安小树生根发芽,,410,648,0,1571,其他
4853052177650940	,1987241375	,2023-01-01 20:27:04,图片评论 http://t.cn/A6Kez98i,5857862481,Equaltt,看个屁 微博没本人好看,266,710,0,786,海外 美国
4853052177650940	,1987241375	,2023-01-01 20:26:26,q2 http://t.cn/A6KezSLv,5206712234,隐姓埋名刘亦菲_,我原是山上一棵包治百病的板蓝根,15,83,0,178,其他
4853052177650940	,1987241375	,2023-01-01 20:26:24,首页有可口可乐拼团,7706641381,早春晴朗yyds,,2,107,1,62,其他
4853052177650940	,1987241375	,2023-01-01 20:26:01,首页好时 姐妹们来拼🙏,6128085509,菜菜不吃了啦,,30,158,0,427,其他
4853052177650940	,1987241375	,2023-01-01 20:25:30,坚果礼盒 http://t.cn/A6Kezxmq,1765657311,cathy欣儿,简单生活，向幸福出发~,217,289,0,868,山西 太原
4853052177650940	,1987241375	,2023-01-01 20:25:14,牛奶差一人，速战速决[爱你][爱你] http://t.cn/A6KezMJ6,1671067501,无名小卒o0,給 你 的 溫 柔 ， 別 人 不 曾 擁 有 ！,626,159,0,55,广东 揭阳
4853052177650940	,1987241375	,2023-01-01 20:25:04,差一，比猫超便宜 http://t.cn/A6KezIal,2152514620,鱼鱼-蛋蛋,情不知所起，一往而深！,339,949,0,2466,广东 广州
4853052177650940	,1987241375	,2023-01-01 20:24:10,苹果 巨好吃 http://t.cn/A6Kez5Jv,2651097057,酱香饼加芝士,小事化面包🥯 大事化蛋糕🍰,767,350,0,196,浙江 杭州
4853052177650940	,1987241375	,2023-01-01 20:24:03,拼百醇过年吃[吃瓜] http://t.cn/A6KezqR6,2239772003,nanamm-,"Know the smile of a girl, won't bad luck",437,674,0,694,广东 梅州
4853052177650940	,1987241375	,2023-01-01 20:23:56,图片评论 http://t.cn/A6Kezq46,2503208092,乌冬面哦,,359,214,0,106,海外
4853052177650940	,1987241375	,2023-01-01 20:23:48,瓜子 http://t.cn/A6KezG6E,3196910945,等我看完烟花,被狗咬了一口，晦气,265,447,0,109,山东
4853052177650940	,1987241375	,2023-01-01 20:23:47,拼橙子补充vc http://t.cn/A6KezGVJ,2239772003,nanamm-,"Know the smile of a girl, won't bad luck",437,674,0,694,广东 梅州
4853052177650940	,1987241375	,2023-01-01 20:23:06,苏打饼干 http://t.cn/A6Kezy6B,5031347141,小兔斯基乖乖,,57,353,0,158,浙江 杭州
4853052177650940	,1987241375	,2023-01-01 20:22:40,拼洗手液 http://t.cn/A6KezAFq,1714292637,水梦远航,do right things and do things right,270,184,0,739,北京 海淀区
4853052177650940	,1987241375	,2023-01-01 20:22:13,徐福记差1 http://t.cn/A6KezZM4,1803797961,钱家小多,人生何处不精彩。,458,462,0,1147,江苏 南京
4853052177650940	,1987241375	,2023-01-01 20:22:11,首页桂圆,2267318473,南有乔木_Q,唯有时间不可辜负,103,381,0,16,内蒙古
